"ITTER107","Territorio","SEXISTAT1","Sesso","ETA1","Classe di età","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITFG","Mezzogiorno","9","totale","Y15-89","15-89 anni","2022-Q2","T2-2022",6196.981,,
"ITFG","Mezzogiorno","9","totale","Y15-89","15-89 anni","2022-Q3","T3-2022",6108.125,,
"ITFG","Mezzogiorno","9","totale","Y15-89","15-89 anni","2022-Q4","T4-2022",6178.735,,
"ITFG","Mezzogiorno","9","totale","Y15-89","15-89 anni","2023-Q1","T1-2023",6160.405,,
"ITFG","Mezzogiorno","9","totale","Y15-89","15-89 anni","2023-Q2","T2-2023",6301.478,,
"ITFG","Mezzogiorno","9","totale","Y15-89","15-89 anni","2023-Q3","T3-2023",6353.879,,
"ITFG","Mezzogiorno","9","totale","Y15-89","15-89 anni","2023-Q4","T4-2023",6407.718,,
"ITFG","Mezzogiorno","9","totale","Y65-89","65-89 anni","2018","2018",159.882,,
"ITFG","Mezzogiorno","9","totale","Y65-89","65-89 anni","2018-Q2","T2-2018",167.587,,
"ITFG","Mezzogiorno","9","totale","Y65-89","65-89 anni","2018-Q1","T1-2018",152.527,,
"ITFG","Mezzogiorno","9","totale","Y65-89","65-89 anni","2018-Q4","T4-2018",155.332,,
"ITFG","Mezzogiorno","9","totale","Y65-89","65-89 anni","2018-Q3","T3-2018",164.082,,
"ITFG","Mezzogiorno","9","totale","Y65-89","65-89 anni","2019","2019",173.873,,
"ITFG","Mezzogiorno","9","totale","Y65-89","65-89 anni","2019-Q1","T1-2019",153.395,,
"ITFG","Mezzogiorno","9","totale","Y65-89","65-89 anni","2019-Q2","T2-2019",189.891,,
"ITFG","Mezzogiorno","9","totale","Y65-89","65-89 anni","2019-Q4","T4-2019",165.911,,
"ITFG","Mezzogiorno","9","totale","Y65-89","65-89 anni","2019-Q3","T3-2019",186.297,,
"ITFG","Mezzogiorno","9","totale","Y65-89","65-89 anni","2020","2020",169.571,,
"ITFG","Mezzogiorno","9","totale","Y65-89","65-89 anni","2020-Q2","T2-2020",176.248,,
"ITFG","Mezzogiorno","9","totale","Y65-89","65-89 anni","2020-Q1","T1-2020",162.407,,
"ITFG","Mezzogiorno","9","totale","Y65-89","65-89 anni","2020-Q3","T3-2020",177.751,,
"ITFG","Mezzogiorno","9","totale","Y65-89","65-89 anni","2020-Q4","T4-2020",161.877,,
"ITFG","Mezzogiorno","9","totale","Y65-89","65-89 anni","2021","2021",175.982,,
"ITFG","Mezzogiorno","9","totale","Y65-89","65-89 anni","2022","2022",182.113,,
"ITFG","Mezzogiorno","9","totale","Y65-89","65-89 anni","2023","2023",200.972,,
"ITFG","Mezzogiorno","9","totale","Y65-89","65-89 anni","2021-Q1","T1-2021",177.426,,
"ITFG","Mezzogiorno","9","totale","Y65-89","65-89 anni","2021-Q2","T2-2021",192.156,,
"ITFG","Mezzogiorno","9","totale","Y65-89","65-89 anni","2021-Q3","T3-2021",169.674,,
"ITFG","Mezzogiorno","9","totale","Y65-89","65-89 anni","2021-Q4","T4-2021",164.67,,
"ITFG","Mezzogiorno","9","totale","Y65-89","65-89 anni","2022-Q1","T1-2022",173.121,,
"ITFG","Mezzogiorno","9","totale","Y65-89","65-89 anni","2022-Q2","T2-2022",187.716,,
"ITFG","Mezzogiorno","9","totale","Y65-89","65-89 anni","2022-Q3","T3-2022",184.529,,
"ITFG","Mezzogiorno","9","totale","Y65-89","65-89 anni","2022-Q4","T4-2022",183.087,,
"ITFG","Mezzogiorno","9","totale","Y65-89","65-89 anni","2023-Q1","T1-2023",185.652,,
"ITFG","Mezzogiorno","9","totale","Y65-89","65-89 anni","2023-Q2","T2-2023",212.881,,
"ITFG","Mezzogiorno","9","totale","Y65-89","65-89 anni","2023-Q3","T3-2023",203.331,,
"ITFG","Mezzogiorno","9","totale","Y65-89","65-89 anni","2023-Q4","T4-2023",202.023,,
"ITD","Nord-est","2","femmine","Y15-89","15-89 anni","2018","2018",2260.143,,
"ITD","Nord-est","2","femmine","Y15-89","15-89 anni","2018-Q2","T2-2018",2280.235,,
"ITD","Nord-est","2","femmine","Y15-89","15-89 anni","2018-Q1","T1-2018",2242.495,,
"ITD","Nord-est","2","femmine","Y15-89","15-89 anni","2018-Q4","T4-2018",2249.244,,
"ITD","Nord-est","2","femmine","Y15-89","15-89 anni","2018-Q3","T3-2018",2268.597,,
"ITD","Nord-est","2","femmine","Y15-89","15-89 anni","2019","2019",2290.556,,
"ITD","Nord-est","2","femmine","Y15-89","15-89 anni","2019-Q1","T1-2019",2270.879,,
"ITD","Nord-est","2","femmine","Y15-89","15-89 anni","2019-Q2","T2-2019",2297.978,,
"ITD","Nord-est","2","femmine","Y15-89","15-89 anni","2019-Q4","T4-2019",2313.905,,
"ITD","Nord-est","2","femmine","Y15-89","15-89 anni","2019-Q3","T3-2019",2279.463,,
"ITD","Nord-est","2","femmine","Y15-89","15-89 anni","2020","2020",2197.45,,
"ITD","Nord-est","2","femmine","Y15-89","15-89 anni","2020-Q2","T2-2020",2148.106,,
"ITD","Nord-est","2","femmine","Y15-89","15-89 anni","2020-Q1","T1-2020",2260.536,,
"ITD","Nord-est","2","femmine","Y15-89","15-89 anni","2020-Q3","T3-2020",2182.055,,
"ITD","Nord-est","2","femmine","Y15-89","15-89 anni","2020-Q4","T4-2020",2199.102,,
"ITD","Nord-est","2","femmine","Y15-89","15-89 anni","2021","2021",2224.038,,
"ITD","Nord-est","2","femmine","Y15-89","15-89 anni","2022","2022",2287.512,,
"ITD","Nord-est","2","femmine","Y15-89","15-89 anni","2023","2023",2345.154,,
"ITD","Nord-est","2","femmine","Y15-89","15-89 anni","2021-Q1","T1-2021",2126.89,,
"ITD","Nord-est","2","femmine","Y15-89","15-89 anni","2021-Q2","T2-2021",2252.189,,
"ITD","Nord-est","2","femmine","Y15-89","15-89 anni","2021-Q3","T3-2021",2248.207,,
"ITD","Nord-est","2","femmine","Y15-89","15-89 anni","2021-Q4","T4-2021",2268.868,,
"ITD","Nord-est","2","femmine","Y15-89","15-89 anni","2022-Q1","T1-2022",2272.106,,
"ITD","Nord-est","2","femmine","Y15-89","15-89 anni","2022-Q2","T2-2022",2309.936,,
"ITD","Nord-est","2","femmine","Y15-89","15-89 anni","2022-Q3","T3-2022",2277.536,,
"ITD","Nord-est","2","femmine","Y15-89","15-89 anni","2022-Q4","T4-2022",2290.471,,
"ITD","Nord-est","2","femmine","Y15-89","15-89 anni","2023-Q1","T1-2023",2325.77,,
"ITD","Nord-est","2","femmine","Y15-89","15-89 anni","2023-Q2","T2-2023",2369.211,,
"ITD","Nord-est","2","femmine","Y15-89","15-89 anni","2023-Q3","T3-2023",2347.334,,
"ITD","Nord-est","2","femmine","Y15-89","15-89 anni","2023-Q4","T4-2023",2338.302,,
"ITE","Centro","2","femmine","Y15-89","15-89 anni","2018","2018",2164.381,,
"ITE","Centro","2","femmine","Y15-89","15-89 anni","2018-Q2","T2-2018",2206.554,,
"ITE","Centro","2","femmine","Y15-89","15-89 anni","2018-Q1","T1-2018",2112.23,,
"ITE","Centro","2","femmine","Y15-89","15-89 anni","2018-Q4","T4-2018",2164.53,,
"ITE","Centro","2","femmine","Y15-89","15-89 anni","2018-Q3","T3-2018",2174.21,,
"ITE","Centro","2","femmine","Y15-89","15-89 anni","2019","2019",2186.161,,
"ITE","Centro","2","femmine","Y15-89","15-89 anni","2019-Q1","T1-2019",2159.761,,
"ITE","Centro","2","femmine","Y15-89","15-89 anni","2019-Q2","T2-2019",2214.126,,
"ITE","Centro","2","femmine","Y15-89","15-89 anni","2019-Q4","T4-2019",2159.458,,
"ITE","Centro","2","femmine","Y15-89","15-89 anni","2019-Q3","T3-2019",2211.299,,
"ITE","Centro","2","femmine","Y15-89","15-89 anni","2020","2020",2098.847,,
"ITE","Centro","2","femmine","Y15-89","15-89 anni","2020-Q2","T2-2020",2072.548,,
"ITE","Centro","2","femmine","Y15-89","15-89 anni","2020-Q1","T1-2020",2151.6,,
"ITE","Centro","2","femmine","Y15-89","15-89 anni","2020-Q3","T3-2020",2072.59,,
"ITE","Centro","2","femmine","Y15-89","15-89 anni","2020-Q4","T4-2020",2098.65,,
"ITE","Centro","2","femmine","Y15-89","15-89 anni","2021","2021",2108.793,,
"ITE","Centro","2","femmine","Y15-89","15-89 anni","2022","2022",2191.008,,
"ITE","Centro","2","femmine","Y15-89","15-89 anni","2023","2023",2210.384,,
"ITE","Centro","2","femmine","Y15-89","15-89 anni","2021-Q1","T1-2021",2037.942,,
"ITE","Centro","2","femmine","Y15-89","15-89 anni","2021-Q2","T2-2021",2101.915,,
"ITE","Centro","2","femmine","Y15-89","15-89 anni","2021-Q3","T3-2021",2118.951,,
"ITE","Centro","2","femmine","Y15-89","15-89 anni","2021-Q4","T4-2021",2176.363,,
"ITE","Centro","2","femmine","Y15-89","15-89 anni","2022-Q1","T1-2022",2155.461,,
"ITE","Centro","2","femmine","Y15-89","15-89 anni","2022-Q2","T2-2022",2193.127,,
"ITE","Centro","2","femmine","Y15-89","15-89 anni","2022-Q3","T3-2022",2206.998,,
"ITE","Centro","2","femmine","Y15-89","15-89 anni","2022-Q4","T4-2022",2208.445,,
"ITE","Centro","2","femmine","Y15-89","15-89 anni","2023-Q1","T1-2023",2176.093,,
"ITE","Centro","2","femmine","Y15-89","15-89 anni","2023-Q2","T2-2023",2207.199,,
"ITE","Centro","2","femmine","Y15-89","15-89 anni","2023-Q3","T3-2023",2206.645,,
"ITE","Centro","2","femmine","Y15-89","15-89 anni","2023-Q4","T4-2023",2251.6,,
"IT","Italia","2","femmine","Y65-89","65-89 anni","2018","2018",186.789,,
"IT","Italia","2","femmine","Y65-89","65-89 anni","2018-Q2","T2-2018",203.837,,
"IT","Italia","2","femmine","Y65-89","65-89 anni","2018-Q1","T1-2018",164.438,,
"IT","Italia","2","femmine","Y65-89","65-89 anni","2018-Q4","T4-2018",181.995,,
"IT","Italia","2","femmine","Y65-89","65-89 anni","2018-Q3","T3-2018",196.885,,
"IT","Italia","2","femmine","Y65-89","65-89 anni","2019","2019",210.138,,
"IT","Italia","2","femmine","Y65-89","65-89 anni","2019-Q1","T1-2019",177.998,,
"IT","Italia","2","femmine","Y65-89","65-89 anni","2019-Q2","T2-2019",225.113,,
"IT","Italia","2","femmine","Y65-89","65-89 anni","2019-Q4","T4-2019",209.953,,
"IT","Italia","2","femmine","Y65-89","65-89 anni","2019-Q3","T3-2019",227.489,,
"IT","Italia","2","femmine","Y65-89","65-89 anni","2020","2020",217.863,,
"IT","Italia","2","femmine","Y65-89","65-89 anni","2020-Q2","T2-2020",218.984,,
"IT","Italia","2","femmine","Y65-89","65-89 anni","2020-Q1","T1-2020",209.76,,
"IT","Italia","2","femmine","Y65-89","65-89 anni","2020-Q3","T3-2020",225.206,,
"IT","Italia","2","femmine","Y65-89","65-89 anni","2020-Q4","T4-2020",217.502,,
"IT","Italia","2","femmine","Y65-89","65-89 anni","2021","2021",219.903,,
"IT","Italia","2","femmine","Y65-89","65-89 anni","2022","2022",221.084,,
"IT","Italia","2","femmine","Y65-89","65-89 anni","2023","2023",248.327,,
"IT","Italia","2","femmine","Y65-89","65-89 anni","2021-Q1","T1-2021",228.592,,
"IT","Italia","2","femmine","Y65-89","65-89 anni","2021-Q2","T2-2021",228.019,,
"IT","Italia","2","femmine","Y65-89","65-89 anni","2021-Q3","T3-2021",207.917,,
"IT","Italia","2","femmine","Y65-89","65-89 anni","2021-Q4","T4-2021",215.085,,
"IT","Italia","2","femmine","Y65-89","65-89 anni","2022-Q1","T1-2022",217.08,,
"IT","Italia","2","femmine","Y65-89","65-89 anni","2022-Q2","T2-2022",241.045,,
"IT","Italia","2","femmine","Y65-89","65-89 anni","2022-Q3","T3-2022",213.831,,
"IT","Italia","2","femmine","Y65-89","65-89 anni","2022-Q4","T4-2022",212.379,,
"IT","Italia","2","femmine","Y65-89","65-89 anni","2023-Q1","T1-2023",235.952,,
"IT","Italia","2","femmine","Y65-89","65-89 anni","2023-Q2","T2-2023",253.63,,
"IT","Italia","2","femmine","Y65-89","65-89 anni","2023-Q3","T3-2023",254.97,,
"IT","Italia","2","femmine","Y65-89","65-89 anni","2023-Q4","T4-2023",248.755,,
"ITCD","Nord","9","totale","Y65-89","65-89 anni","2018","2018",323.252,,
"ITCD","Nord","9","totale","Y65-89","65-89 anni","2018-Q2","T2-2018",342.861,,
"ITCD","Nord","9","totale","Y65-89","65-89 anni","2018-Q1","T1-2018",313.664,,
"ITCD","Nord","9","totale","Y65-89","65-89 anni","2018-Q4","T4-2018",320.671,,
"ITCD","Nord","9","totale","Y65-89","65-89 anni","2018-Q3","T3-2018",315.81,,
"ITCD","Nord","9","totale","Y65-89","65-89 anni","2019","2019",341.146,,
"ITCD","Nord","9","totale","Y65-89","65-89 anni","2019-Q1","T1-2019",317.28,,
"ITCD","Nord","9","totale","Y65-89","65-89 anni","2019-Q2","T2-2019",351.372,,
"ITCD","Nord","9","totale","Y65-89","65-89 anni","2019-Q4","T4-2019",353.553,,
"ITCD","Nord","9","totale","Y65-89","65-89 anni","2019-Q3","T3-2019",342.381,,
"ITCD","Nord","9","totale","Y65-89","65-89 anni","2020","2020",340.253,,
"ITCD","Nord","9","totale","Y65-89","65-89 anni","2020-Q2","T2-2020",330.243,,
"ITCD","Nord","9","totale","Y65-89","65-89 anni","2020-Q1","T1-2020",350.086,,
"ITCD","Nord","9","totale","Y65-89","65-89 anni","2020-Q3","T3-2020",333.011,,
"ITCD","Nord","9","totale","Y65-89","65-89 anni","2020-Q4","T4-2020",347.671,,
"ITCD","Nord","9","totale","Y65-89","65-89 anni","2021","2021",363.319,,
"ITCD","Nord","9","totale","Y65-89","65-89 anni","2022","2022",344.249,,
"ITCD","Nord","9","totale","Y65-89","65-89 anni","2023","2023",366.594,,
"ITCD","Nord","9","totale","Y65-89","65-89 anni","2021-Q1","T1-2021",389.929,,
"ITCD","Nord","9","totale","Y65-89","65-89 anni","2021-Q2","T2-2021",363.215,,
"ITCD","Nord","9","totale","Y65-89","65-89 anni","2021-Q3","T3-2021",345.137,,
"ITCD","Nord","9","totale","Y65-89","65-89 anni","2021-Q4","T4-2021",354.994,,
"ITCD","Nord","9","totale","Y65-89","65-89 anni","2022-Q1","T1-2022",342.381,,
"ITCD","Nord","9","totale","Y65-89","65-89 anni","2022-Q2","T2-2022",363.528,,
"ITCD","Nord","9","totale","Y65-89","65-89 anni","2022-Q3","T3-2022",348.417,,
"ITCD","Nord","9","totale","Y65-89","65-89 anni","2022-Q4","T4-2022",322.671,,
"ITCD","Nord","9","totale","Y65-89","65-89 anni","2023-Q1","T1-2023",345.12,,
"ITCD","Nord","9","totale","Y65-89","65-89 anni","2023-Q2","T2-2023",374.881,,
"ITCD","Nord","9","totale","Y65-89","65-89 anni","2023-Q3","T3-2023",377.087,,
"ITCD","Nord","9","totale","Y65-89","65-89 anni","2023-Q4","T4-2023",369.289,,
"ITC","Nord-ovest","2","femmine","Y65-89","65-89 anni","2018","2018",51.302,,
"ITC","Nord-ovest","2","femmine","Y65-89","65-89 anni","2018-Q2","T2-2018",55.183,,
"ITC","Nord-ovest","2","femmine","Y65-89","65-89 anni","2018-Q1","T1-2018",42.26,,
"ITC","Nord-ovest","2","femmine","Y65-89","65-89 anni","2018-Q4","T4-2018",52.298,,
"ITC","Nord-ovest","2","femmine","Y65-89","65-89 anni","2018-Q3","T3-2018",55.469,,
"ITC","Nord-ovest","2","femmine","Y65-89","65-89 anni","2019","2019",56.128,,
"ITC","Nord-ovest","2","femmine","Y65-89","65-89 anni","2019-Q1","T1-2019",44.15,,
"ITC","Nord-ovest","2","femmine","Y65-89","65-89 anni","2019-Q2","T2-2019",56.927,,
"ITC","Nord-ovest","2","femmine","Y65-89","65-89 anni","2019-Q4","T4-2019",62.934,,
"ITC","Nord-ovest","2","femmine","Y65-89","65-89 anni","2019-Q3","T3-2019",60.502,,
"ITC","Nord-ovest","2","femmine","Y65-89","65-89 anni","2020","2020",59.666,,
"ITC","Nord-ovest","2","femmine","Y65-89","65-89 anni","2020-Q2","T2-2020",56.4,,
"ITC","Nord-ovest","2","femmine","Y65-89","65-89 anni","2020-Q1","T1-2020",60.234,,
"ITC","Nord-ovest","2","femmine","Y65-89","65-89 anni","2020-Q3","T3-2020",59.107,,
"ITC","Nord-ovest","2","femmine","Y65-89","65-89 anni","2020-Q4","T4-2020",62.922,,
"ITC","Nord-ovest","2","femmine","Y65-89","65-89 anni","2021","2021",63.601,,
"ITC","Nord-ovest","2","femmine","Y65-89","65-89 anni","2022","2022",62.211,,
"ITC","Nord-ovest","2","femmine","Y65-89","65-89 anni","2023","2023",74.599,,
"ITC","Nord-ovest","2","femmine","Y65-89","65-89 anni","2021-Q1","T1-2021",72.316,,
"ITC","Nord-ovest","2","femmine","Y65-89","65-89 anni","2021-Q2","T2-2021",64.124,,
"ITC","Nord-ovest","2","femmine","Y65-89","65-89 anni","2021-Q3","T3-2021",53.696,,
"ITC","Nord-ovest","2","femmine","Y65-89","65-89 anni","2021-Q4","T4-2021",64.268,,
"ITC","Nord-ovest","2","femmine","Y65-89","65-89 anni","2022-Q1","T1-2022",62.118,,
"ITC","Nord-ovest","2","femmine","Y65-89","65-89 anni","2022-Q2","T2-2022",70.129,,
"ITC","Nord-ovest","2","femmine","Y65-89","65-89 anni","2022-Q3","T3-2022",55.843,,
"ITC","Nord-ovest","2","femmine","Y65-89","65-89 anni","2022-Q4","T4-2022",60.755,,
"ITC","Nord-ovest","2","femmine","Y65-89","65-89 anni","2023-Q1","T1-2023",73.372,,
"ITC","Nord-ovest","2","femmine","Y65-89","65-89 anni","2023-Q2","T2-2023",72.996,,
"ITC","Nord-ovest","2","femmine","Y65-89","65-89 anni","2023-Q3","T3-2023",75.928,,
"ITC","Nord-ovest","2","femmine","Y65-89","65-89 anni","2023-Q4","T4-2023",76.101,,
"ITD","Nord-est","2","femmine","Y65-89","65-89 anni","2018","2018",43.572,,
"ITD","Nord-est","2","femmine","Y65-89","65-89 anni","2018-Q2","T2-2018",46.925,,
"ITD","Nord-est","2","femmine","Y65-89","65-89 anni","2018-Q1","T1-2018",37.106,,
"ITD","Nord-est","2","femmine","Y65-89","65-89 anni","2018-Q4","T4-2018",44.226,,
"ITD","Nord-est","2","femmine","Y65-89","65-89 anni","2018-Q3","T3-2018",46.03,,
"ITD","Nord-est","2","femmine","Y65-89","65-89 anni","2019","2019",46.473,,
"ITD","Nord-est","2","femmine","Y65-89","65-89 anni","2019-Q1","T1-2019",39.425,,
"ITD","Nord-est","2","femmine","Y65-89","65-89 anni","2019-Q2","T2-2019",43.652,,
"ITD","Nord-est","2","femmine","Y65-89","65-89 anni","2019-Q4","T4-2019",50.424,,
"ITD","Nord-est","2","femmine","Y65-89","65-89 anni","2019-Q3","T3-2019",52.39,,
"ITD","Nord-est","2","femmine","Y65-89","65-89 anni","2020","2020",52.104,,
"ITD","Nord-est","2","femmine","Y65-89","65-89 anni","2020-Q2","T2-2020",45.904,,
"ITD","Nord-est","2","femmine","Y65-89","65-89 anni","2020-Q1","T1-2020",46.672,,
"ITD","Nord-est","2","femmine","Y65-89","65-89 anni","2020-Q3","T3-2020",56.492,,
"ITD","Nord-est","2","femmine","Y65-89","65-89 anni","2020-Q4","T4-2020",59.35,,
"ITD","Nord-est","2","femmine","Y65-89","65-89 anni","2021","2021",51.119,,
"ITD","Nord-est","2","femmine","Y65-89","65-89 anni","2022","2022",48.693,,
"ITD","Nord-est","2","femmine","Y65-89","65-89 anni","2023","2023",51.726,,
"ITD","Nord-est","2","femmine","Y65-89","65-89 anni","2021-Q1","T1-2021",47.1,,
"ITD","Nord-est","2","femmine","Y65-89","65-89 anni","2021-Q2","T2-2021",52.271,,
"ITD","Nord-est","2","femmine","Y65-89","65-89 anni","2021-Q3","T3-2021",55.086,,
"ITD","Nord-est","2","femmine","Y65-89","65-89 anni","2021-Q4","T4-2021",50.017,,
"ITD","Nord-est","2","femmine","Y65-89","65-89 anni","2022-Q1","T1-2022",51.374,,
"ITD","Nord-est","2","femmine","Y65-89","65-89 anni","2022-Q2","T2-2022",55.93,,
"ITD","Nord-est","2","femmine","Y65-89","65-89 anni","2022-Q3","T3-2022",47.999,,
"ITD","Nord-est","2","femmine","Y65-89","65-89 anni","2022-Q4","T4-2022",39.467,,
"ITD","Nord-est","2","femmine","Y65-89","65-89 anni","2023-Q1","T1-2023",44.425,,
"ITD","Nord-est","2","femmine","Y65-89","65-89 anni","2023-Q2","T2-2023",55.026,,
"ITD","Nord-est","2","femmine","Y65-89","65-89 anni","2023-Q3","T3-2023",56.272,,
"ITD","Nord-est","2","femmine","Y65-89","65-89 anni","2023-Q4","T4-2023",51.182,,
"ITE","Centro","2","femmine","Y65-89","65-89 anni","2018","2018",42.986,,
"ITE","Centro","2","femmine","Y65-89","65-89 anni","2018-Q2","T2-2018",48.245,,
"ITE","Centro","2","femmine","Y65-89","65-89 anni","2018-Q1","T1-2018",38.831,,
"ITE","Centro","2","femmine","Y65-89","65-89 anni","2018-Q4","T4-2018",40.08,,
"ITE","Centro","2","femmine","Y65-89","65-89 anni","2018-Q3","T3-2018",44.789,,
"ITE","Centro","2","femmine","Y65-89","65-89 anni","2019","2019",51.967,,
"ITE","Centro","2","femmine","Y65-89","65-89 anni","2019-Q1","T1-2019",49.017,,
"ITE","Centro","2","femmine","Y65-89","65-89 anni","2019-Q2","T2-2019",59.313,,
"ITE","Centro","2","femmine","Y65-89","65-89 anni","2019-Q4","T4-2019",45.712,,
"ITE","Centro","2","femmine","Y65-89","65-89 anni","2019-Q3","T3-2019",53.825,,
"ITE","Centro","2","femmine","Y65-89","65-89 anni","2020","2020",52.558,,
"ITE","Centro","2","femmine","Y65-89","65-89 anni","2020-Q2","T2-2020",54.802,,
"ITE","Centro","2","femmine","Y65-89","65-89 anni","2020-Q1","T1-2020",53.597,,
"ITE","Centro","2","femmine","Y65-89","65-89 anni","2020-Q3","T3-2020",52.382,,
"ITE","Centro","2","femmine","Y65-89","65-89 anni","2020-Q4","T4-2020",49.45,,
"ITE","Centro","2","femmine","Y65-89","65-89 anni","2021","2021",52.387,,
"ITE","Centro","2","femmine","Y65-89","65-89 anni","2022","2022",55.545,,
"ITE","Centro","2","femmine","Y65-89","65-89 anni","2023","2023",64.097,,
"ITE","Centro","2","femmine","Y65-89","65-89 anni","2021-Q1","T1-2021",53.95,,
"ITE","Centro","2","femmine","Y65-89","65-89 anni","2021-Q2","T2-2021",50.605,,
"ITE","Centro","2","femmine","Y65-89","65-89 anni","2021-Q3","T3-2021",50.541,,
"ITE","Centro","2","femmine","Y65-89","65-89 anni","2021-Q4","T4-2021",54.452,,
"ITE","Centro","2","femmine","Y65-89","65-89 anni","2022-Q1","T1-2022",52.265,,
"ITE","Centro","2","femmine","Y65-89","65-89 anni","2022-Q2","T2-2022",54.962,,
"ITE","Centro","2","femmine","Y65-89","65-89 anni","2022-Q3","T3-2022",57.507,,
"ITE","Centro","2","femmine","Y65-89","65-89 anni","2022-Q4","T4-2022",57.446,,
"ITE","Centro","2","femmine","Y65-89","65-89 anni","2023-Q1","T1-2023",62.648,,
"ITE","Centro","2","femmine","Y65-89","65-89 anni","2023-Q2","T2-2023",62.007,,
"ITE","Centro","2","femmine","Y65-89","65-89 anni","2023-Q3","T3-2023",66.869,,
"ITE","Centro","2","femmine","Y65-89","65-89 anni","2023-Q4","T4-2023",64.867,,
"ITFG","Mezzogiorno","2","femmine","Y65-89","65-89 anni","2018","2018",48.928,,
"ITFG","Mezzogiorno","2","femmine","Y65-89","65-89 anni","2018-Q2","T2-2018",53.485,,
"ITFG","Mezzogiorno","2","femmine","Y65-89","65-89 anni","2018-Q1","T1-2018",46.24,,
"ITFG","Mezzogiorno","2","femmine","Y65-89","65-89 anni","2018-Q4","T4-2018",45.391,,
"ITFG","Mezzogiorno","2","femmine","Y65-89","65-89 anni","2018-Q3","T3-2018",50.598,,
"ITFG","Mezzogiorno","2","femmine","Y65-89","65-89 anni","2019","2019",55.57,,
"ITFG","Mezzogiorno","2","femmine","Y65-89","65-89 anni","2019-Q1","T1-2019",45.405,,
"ITFG","Mezzogiorno","2","femmine","Y65-89","65-89 anni","2019-Q2","T2-2019",65.22,,
"ITFG","Mezzogiorno","2","femmine","Y65-89","65-89 anni","2019-Q4","T4-2019",50.882,,
"ITFG","Mezzogiorno","2","femmine","Y65-89","65-89 anni","2019-Q3","T3-2019",60.772,,
"ITFG","Mezzogiorno","2","femmine","Y65-89","65-89 anni","2020","2020",53.536,,
"ITFG","Mezzogiorno","2","femmine","Y65-89","65-89 anni","2020-Q2","T2-2020",61.878,,
"ITFG","Mezzogiorno","2","femmine","Y65-89","65-89 anni","2020-Q1","T1-2020",49.257,,
"ITFG","Mezzogiorno","2","femmine","Y65-89","65-89 anni","2020-Q3","T3-2020",57.226,,
"ITFG","Mezzogiorno","2","femmine","Y65-89","65-89 anni","2020-Q4","T4-2020",45.781,,
"ITFG","Mezzogiorno","2","femmine","Y65-89","65-89 anni","2021","2021",52.797,,
"ITFG","Mezzogiorno","2","femmine","Y65-89","65-89 anni","2022","2022",54.635,,
